phage_id,host_species,split
NC_070967,Rhizobium_phaseoli,test
NC_070968,Streptomyces_lividans,test
NC_070969,Pseudomonas_aeruginosa,test
NC_070970,Pseudomonas_aeruginosa,test
NC_070971,Pseudomonas_aeruginosa,test
NC_070972,Clostridium_perfringens,test
NC_070975,Proteus_mirabilis,test
NC_070976,Proteus_mirabilis,test
NC_070977,Aeromonas_veronii,test
NC_070978,Vibrio_parahaemolyticus,test
NC_070981,Escherichia_coli,test
NC_070982,Escherichia_coli,test
NC_070983,Escherichia_coli,test
NC_070984,Escherichia_coli,test
NC_070985,Escherichia_coli,test
NC_070986,Escherichia_coli,test
NC_070988,Shigella_flexneri,test
NC_070989,Escherichia_coli,test
NC_070991,Escherichia_coli,test
NC_070992,Escherichia_coli,test
NC_070993,Escherichia_coli,test
NC_070994,Gordonia_terrae,test
NC_070995,Gordonia_terrae,test
NC_070996,Gordonia_terrae,test
NC_070997,Gordonia_neofelifaecis,test
NC_070998,Aeromonas_hydrophila,test
NC_071000,Providencia_stuartii,test
NC_071001,Providencia_stuartii,test
NC_071002,Enterococcus_faecium,test
NC_071003,Enterobacter_cloacae,test
NC_071004,Gordonia_rubripertincta,test
NC_071005,Gordonia_rubripertincta,test
NC_071006,Gordonia_rubripertincta,test
NC_071007,Aeromonas_hydrophila,test
NC_071008,Pantoea_dispersa,test
NC_071009,Salmonella_enterica,test
NC_071010,Salmonella_enterica,test
NC_071011,Klebsiella_pneumoniae,test
NC_071012,Carnobacterium_divergens,test
NC_071013,Carnobacterium_divergens,test
NC_071015,Kosakonia_cowanii,test
NC_071016,Shewanella_inventionis,test
NC_071017,Stenotrophomonas_maltophilia,test
NC_071018,Stenotrophomonas_maltophilia,test
NC_071019,Stenotrophomonas_maltophilia,test
NC_071020,Stenotrophomonas_maltophilia,test
NC_071021,Stenotrophomonas_maltophilia,test
NC_071022,Paeniglutamicibacter_sulfureus,test
NC_071023,Arthrobacter_globiformis,test
NC_071024,Arthrobacter_globiformis,test
NC_071025,Arthrobacter_globiformis,test
NC_071026,Arthrobacter_globiformis,test
NC_071027,Arthrobacter_globiformis,test
NC_071028,Arthrobacter_globiformis,test
NC_071029,Arthrobacter_globiformis,test
NC_071030,Arthrobacter_globiformis,test
NC_071031,Arthrobacter_globiformis,test
NC_071032,Arthrobacter_globiformis,test
NC_071033,Arthrobacter_globiformis,test
NC_071035,Arthrobacter_globiformis,test
NC_071036,Stenotrophomonas_maltophilia,test
NC_071037,Salmonella_enterica,test
NC_071038,Salmonella_enterica,test
NC_071039,Pseudomonas_aeruginosa,test
NC_071040,Bacillus_cereus,test
NC_071041,Bacillus_cereus,test
NC_071042,Bacillus_anthracis,test
NC_071043,Bacillus_cereus,test
NC_071044,Bacillus_anthracis,test
NC_071045,Bacillus_cereus,test
NC_071046,Bacillus_anthracis,test
NC_071047,Bacillus_anthracis,test
NC_071048,Bacillus_anthracis,test
NC_071049,Sutcliffiella_cohnii,test
NC_071050,Bacillus_subtilis,test
NC_071051,Streptococcus_thermophilus,test
NC_071052,Streptococcus_thermophilus,test
NC_071053,Streptococcus_thermophilus,test
NC_071054,Streptococcus_thermophilus,test
NC_071055,Streptococcus_thermophilus,test
NC_071056,Streptococcus_thermophilus,test
NC_071057,Streptococcus_thermophilus,test
NC_071058,Streptococcus_thermophilus,test
NC_071059,Streptococcus_thermophilus,test
NC_071060,Streptococcus_thermophilus,test
NC_071061,Streptococcus_thermophilus,test
NC_071062,Streptococcus_thermophilus,test
NC_071063,Streptococcus_thermophilus,test
NC_071064,Streptococcus_thermophilus,test
NC_071065,Streptococcus_thermophilus,test
NC_071066,Streptococcus_thermophilus,test
NC_071067,Streptococcus_thermophilus,test
NC_071068,Streptococcus_thermophilus,test
NC_071069,Streptococcus_thermophilus,test
NC_071070,Streptococcus_thermophilus,test
NC_071071,Streptococcus_thermophilus,test
NC_071072,Streptococcus_thermophilus,test
NC_071073,Streptococcus_thermophilus,test
NC_071074,Streptococcus_thermophilus,test
NC_071075,Streptococcus_thermophilus,test
NC_071076,Streptococcus_thermophilus,test
NC_071077,Streptococcus_thermophilus,test
NC_071078,Streptococcus_thermophilus,test
NC_071079,Streptococcus_thermophilus,test
NC_071080,Streptococcus_thermophilus,test
NC_071081,Streptococcus_thermophilus,test
NC_071082,Streptococcus_thermophilus,test
NC_071083,Streptococcus_thermophilus,test
NC_071084,Streptococcus_thermophilus,test
NC_071085,Streptococcus_thermophilus,test
NC_071086,Streptococcus_thermophilus,test
NC_071128,Klebsiella_pneumoniae,test
NC_071129,Klebsiella_pneumoniae,test
NC_071131,Klebsiella_pneumoniae,test
NC_071132,Klebsiella_pneumoniae,test
NC_071133,Klebsiella_pneumoniae,test
NC_071135,Klebsiella_pneumoniae,test
NC_071136,Klebsiella_pneumoniae,test
NC_071138,Klebsiella_pneumoniae,test
NC_071139,Klebsiella_pneumoniae,test
NC_071141,Klebsiella_pneumoniae,test
NC_071142,Klebsiella_pneumoniae,test
NC_071144,Klebsiella_pneumoniae,test
NC_071145,Klebsiella_pneumoniae,test
NC_071146,Klebsiella_pneumoniae,test
NC_071147,Klebsiella_pneumoniae,test
NC_071148,Klebsiella_pneumoniae,test
NC_071149,Klebsiella_pneumoniae,test
NC_071151,Klebsiella_pneumoniae,test
NC_071152,Klebsiella_pneumoniae,test
NC_071153,Klebsiella_pneumoniae,test
NC_071154,Klebsiella_pneumoniae,test
NC_071155,Klebsiella_pneumoniae,test
NC_071156,Klebsiella_pneumoniae,test
NC_071157,Klebsiella_pneumoniae,test
NC_072498,Pseudomonas_aeruginosa,test
NC_072499,Xanthomonas_arboricola,test
NC_072500,Pseudomonas_aeruginosa,test
NC_072501,Pseudomonas_aeruginosa,test
NC_072502,Pseudomonas_putida,test
NC_072503,Sphingomonas_turrisvirgatae,test
NC_072504,Stenotrophomonas_maltophilia,test
NC_072809,Pseudomonas_aeruginosa,test
NC_072810,Pseudomonas_aeruginosa,test
NC_072811,Escherichia_coli,test
NC_073050,Bacillus_subtilis,test
NC_073051,Escherichia_coli,test
NC_073052,Escherichia_coli,test
NC_073053,Escherichia_coli,test
NC_073054,Escherichia_coli,test
NC_073055,Escherichia_coli,test
NC_073056,Escherichia_coli,test
NC_073057,Escherichia_coli,test
NC_073058,Escherichia_coli,test
NC_073059,Escherichia_coli,test
NC_073060,Escherichia_coli,test
NC_073061,Escherichia_coli,test
NC_073062,Escherichia_coli,test
NC_073063,Escherichia_coli,test
NC_073064,Escherichia_coli,test
NC_073065,Escherichia_coli,test
NC_073066,Escherichia_coli,test
NC_073067,Escherichia_coli,test
NC_073068,Escherichia_coli,test
NC_073070,Escherichia_coli,test
NC_073071,Escherichia_coli,test
NC_073072,Escherichia_coli,test
NC_073073,Escherichia_coli,test
NC_073074,Escherichia_coli,test
NC_073075,Escherichia_coli,test
NC_073076,Escherichia_coli,test
NC_073078,Escherichia_coli,test
NC_073079,Escherichia_coli,test
NC_073080,Escherichia_coli,test
NC_073081,Escherichia_coli,test
NC_073082,Shigella_boydii,test
NC_073083,Escherichia_coli,test
NC_073084,Escherichia_coli,test
NC_073085,Escherichia_coli,test
NC_073086,Escherichia_coli,test
NC_073087,Escherichia_coli,test
NC_073089,Escherichia_coli,test
NC_073090,Bacillus_anthracis,test
NC_073091,Bacillus_thuringiensis,test
NC_073093,Xanthomonas_translucens,test
NC_073094,Xanthomonas_translucens,test
NC_073095,Xanthomonas_translucens,test
NC_073170,Salmonella_enterica,test
NC_073171,Salmonella_enterica,test
NC_073172,Salmonella_enterica,test
NC_073173,Salmonella_enterica,test
NC_073174,Salmonella_enterica,test
NC_073175,Salmonella_enterica,test
NC_073176,Salmonella_enterica,test
NC_073177,Salmonella_enterica,test
NC_073178,Salmonella_enterica,test
NC_073179,Salmonella_enterica,test
NC_073180,Salmonella_enterica,test
NC_073181,Salmonella_enterica,test
NC_073182,Salmonella_enterica,test
NC_073183,Salmonella_enterica,test
NC_073185,Salmonella_enterica,test
NC_073186,Salmonella_enterica,test
NC_073187,Salmonella_enterica,test
NC_073188,Salmonella_enterica,test
NC_073189,Salmonella_enterica,test
NC_073190,Salmonella_enterica,test
NC_073192,Salmonella_enterica,test
NC_073195,Salmonella_enterica,test
NC_073196,Salmonella_enterica,test
NC_073197,Salmonella_enterica,test
NC_073198,Salmonella_enterica,test
NC_073199,Salmonella_enterica,test
NC_073200,Salmonella_enterica,test
NC_073201,Salmonella_enterica,test
NC_073202,Salmonella_enterica,test
NC_073203,Salmonella_enterica,test
NC_073204,Salmonella_enterica,test
NC_073205,Salmonella_enterica,test
NC_073208,Salmonella_enterica,test
NC_073209,Salmonella_enterica,test
NC_073210,Salmonella_enterica,test
NC_073211,Salmonella_enterica,test
NC_073212,Salmonella_enterica,test
NC_073213,Salmonella_enterica,test
NC_073214,Salmonella_enterica,test
NC_073215,Salmonella_enterica,test
NC_073216,Salmonella_enterica,test
NC_073217,Salmonella_enterica,test
NC_073218,Salmonella_enterica,test
NC_073219,Salmonella_enterica,test
NC_073314,Escherichia_coli,test
NC_073315,Escherichia_coli,test
NC_073316,Escherichia_coli,test
NC_073317,Escherichia_coli,test
NC_073318,Escherichia_coli,test
NC_073319,Escherichia_coli,test
NC_073320,Escherichia_coli,test
NC_073321,Escherichia_coli,test
NC_073322,Escherichia_coli,test
NC_073323,Escherichia_coli,test
NC_073324,Escherichia_coli,test
NC_073325,Escherichia_coli,test
NC_073362,Microbacterium_paraoxydans,test
NC_073363,Microbacterium_foliorum,test
NC_073364,Microbacterium_paraoxydans,test
NC_073365,Microbacterium_foliorum,test
NC_073366,Microbacterium_foliorum,test
NC_073367,Microbacterium_paraoxydans,test
NC_073368,Microbacterium_paraoxydans,test
NC_073369,Microbacterium_foliorum,test
NC_073370,Microbacterium_foliorum,test
NC_073371,Microbacterium_foliorum,test
NC_073372,Microbacterium_foliorum,test
NC_073373,Microbacterium_paraoxydans,test
NC_073374,Microbacterium_paraoxydans,test
NC_073375,Microbacterium_paraoxydans,test
NC_073376,Microbacterium_paraoxydans,test
NC_073427,Microbacterium_testaceum,test
NC_073428,Microbacterium_foliorum,test
NC_073429,Microbacterium_foliorum,test
NC_073430,Microbacterium_foliorum,test
NC_073431,Microbacterium_foliorum,test
NC_073432,Microbacterium_foliorum,test
NC_073433,Microbacterium_foliorum,test
NC_073434,Microbacterium_foliorum,test
NC_073435,Microbacterium_foliorum,test
NC_073436,Microbacterium_foliorum,test
NC_073437,Microbacterium_foliorum,test
NC_073438,Microbacterium_foliorum,test
NC_073439,Microbacterium_foliorum,test
NC_073440,Microbacterium_foliorum,test
NC_073441,Microbacterium_foliorum,test
NC_073442,Microbacterium_foliorum,test
NC_073443,Microbacterium_foliorum,test
NC_073444,Microbacterium_foliorum,test
NC_073445,Microbacterium_foliorum,test
NC_073446,Microbacterium_foliorum,test
NC_073447,Microbacterium_foliorum,test
NC_073448,Microbacterium_foliorum,test
NC_073449,Microbacterium_foliorum,test
NC_073450,Microbacterium_foliorum,test
NC_073451,Microbacterium_foliorum,test
NC_073452,Microbacterium_foliorum,test
NC_073453,Microbacterium_foliorum,test
NC_073454,Microbacterium_foliorum,test
NC_073455,Microbacterium_foliorum,test
NC_073456,Rhodococcus_erythropolis,test
NC_073457,Streptomyces_venezuelae,test
NC_073458,Corynebacterium_flavescens,test
NC_073459,Gordonia_terrae,test
NC_073460,Microbacterium_paraoxydans,test
NC_073461,Streptomyces_lividans,test
NC_073462,Streptomyces_lividans,test
NC_073463,Mycolicibacterium_smegmatis,test
NC_073464,Mycolicibacterium_smegmatis,test
NC_073465,Mycolicibacterium_smegmatis,test
NC_073466,Microbacterium_radiodurans,test
NC_073467,Microbacterium_foliorum,test
NC_073468,Microbacterium_paraoxydans,test
NC_073469,Arthrobacter_globiformis,test
NC_073470,Microbacterium_paraoxydans,test
NC_073471,Rothia_dentocariosa,test
NC_073472,Streptomyces_lividans,test
NC_073473,Streptomyces_scabiei,test
NC_073474,Gordonia_rubripertincta,test
NC_073475,Rhodococcus_opacus,test
NC_073478,Bifidobacterium_dentium,test
NC_073479,Glutamicibacter_arilaitensis,test
NC_073483,Streptomyces_sanglieri,test
NC_073484,Streptomyces_sanglieri,test
NC_073485,Streptomyces_sanglieri,test
NC_073486,Streptomyces_sanglieri,test
NC_073487,Streptomyces_sanglieri,test
NC_073488,Streptomyces_sanglieri,test
NC_073489,Streptomyces_sanglieri,test
NC_073490,Streptomyces_sanglieri,test
NC_073588,Arthrobacter_globiformis,test
NC_073589,Arthrobacter_globiformis,test
NC_073590,Arthrobacter_globiformis,test
NC_073591,Arthrobacter_globiformis,test
NC_073592,Arthrobacter_globiformis,test
NC_073593,Arthrobacter_globiformis,test
NC_073594,Arthrobacter_globiformis,test
NC_073595,Arthrobacter_globiformis,test
NC_073596,Arthrobacter_globiformis,test
NC_073598,Arthrobacter_globiformis,test
NC_073599,Arthrobacter_globiformis,test
NC_073600,Arthrobacter_globiformis,test
NC_073601,Pseudomonas_aeruginosa,test
NC_073602,Pseudomonas_aeruginosa,test
NC_073603,Pseudomonas_aeruginosa,test
NC_073604,Pseudomonas_aeruginosa,test
NC_073606,Pseudomonas_aeruginosa,test
NC_073610,Pseudomonas_aeruginosa,test
NC_073620,Pseudomonas_aeruginosa,test
NC_073672,Pseudomonas_aeruginosa,test
NC_073675,Pseudomonas_aeruginosa,test
NC_073747,Salmonella_enterica,test
NC_073748,Vibrio_cholerae,test
NC_073750,Vibrio_cholerae,test
NC_073751,Erwinia_amylovora,test
NC_073752,Xanthomonas_citri,test
NC_073754,Xanthomonas_campestris,test
NC_073755,Xanthomonas_campestris,test
NC_073756,Pseudomonas_aeruginosa,test
NC_073757,Ralstonia_solanacearum,test
NC_073758,Vibrio_anguillarum,test
NC_073759,Vibrio_alginolyticus,test
NC_073760,Vibrio_alginolyticus,test
NC_074560,Bacillus_cereus,test
NC_074561,Bacillus_cereus,test
NC_074632,Acidianus_brierleyi,test
NC_074633,Metallosphaera_sedula,test
NC_074634,Saccharolobus_solfataricus,test
NC_074637,Pyrobaculum_arsenaticum,test
NC_074641,Methanocaldococcus_fervens,test
NC_074642,Methanoculleus_bourgensis,test
NC_074643,Promethearchaeati_archaeon,test
NC_074644,Promethearchaeati_archaeon,test
NC_074645,Promethearchaeati_archaeon,test
NC_074647,Haloarcula_hispanica,test
NC_074651,Natrinema_thermotolerans,test
NC_074652,Natrinema_versiforme,test
NC_074653,Pyrobaculum_arsenaticum,test
NC_074658,Pseudomonas_syringae,test
NC_074661,Pseudomonas_syringae,test
NC_074662,Pseudomonas_aeruginosa,test
NC_074663,Pseudomonas_aeruginosa,test
NC_074664,Pseudomonas_aeruginosa,test
NC_074742,Pseudomonas_aeruginosa,test
NC_074743,Pseudomonas_aeruginosa,test
NC_074744,Pseudomonas_aeruginosa,test
NC_074745,Pseudomonas_aeruginosa,test
NC_074746,Pseudomonas_aeruginosa,test
NC_074747,Pseudomonas_aeruginosa,test
NC_074748,Pseudomonas_aeruginosa,test
NC_074749,Pseudomonas_aeruginosa,test
NC_074750,Pseudomonas_aeruginosa,test
NC_074751,Serratia_marcescens,test
NC_074752,Serratia_marcescens,test
NC_074753,Serratia_marcescens,test
NC_074754,Serratia_marcescens,test
NC_074755,Serratia_marcescens,test
NC_074756,Serratia_marcescens,test
NC_074757,Serratia_marcescens,test
NC_074758,Serratia_marcescens,test
NC_074762,Xanthomonas_citri,test
NC_079140,Gordonia_rubripertincta,test
NC_079141,Gordonia_rubripertincta,test
NC_079142,Gordonia_terrae,test
NC_079143,Gordonia_terrae,test
NC_079144,Gordonia_terrae,test
NC_079145,Gordonia_terrae,test
NC_079146,Gordonia_terrae,test
NC_079174,Erwinia_amylovora,test
NC_079175,Escherichia_coli,test
NC_079176,Escherichia_coli,test
NC_079177,Yersinia_pseudotuberculosis,test
NC_079178,Yersinia_pseudotuberculosis,test
NC_079179,Yersinia_pseudotuberculosis,test
NC_079180,Escherichia_coli,test
NC_079181,Escherichia_coli,test
NC_079183,Escherichia_coli,test
NC_079184,Escherichia_coli,test
NC_079185,Vibrio_parahaemolyticus,test
NC_079186,Aeromonas_veronii,test
NC_079187,Aeromonas_hydrophila,test
NC_079188,Aeromonas_hydrophila,test
NC_091964,Prodigiosinella_confusarubida,test
NC_091965,Bacteroides_cellulosilyticus,test
NC_092455,Klebsiella_michiganensis,test
NC_092456,Klebsiella_quasipneumoniae,test
NC_092457,Klebsiella_variicola,test
NC_092682,Salmonella_enterica,test
NC_092683,Salmonella_enterica,test
NC_000866,Escherichia_coli,train
NC_000896,Lactobacillus_gasseri,train
NC_000902,Escherichia_coli,train
NC_000924,Escherichia_coli,train
NC_001271,Yersinia_enterocolitica,train
NC_001418,Pseudomonas_aeruginosa,train
NC_001423,Bacillus_subtilis,train
NC_001835,Lactococcus_lactis,train
NC_001895,Escherichia_coli,train
NC_001902,Methanothermobacter_thermautotrophicus,train
NC_001942,Metamycoplasma_arthritidis,train
NC_001956,Vibrio_cholerae,train
NC_002180,Chlamydia_pneumoniae,train
NC_002321,Staphylococcus_aureus,train
NC_002362,Vibrio_parahaemolyticus,train
NC_002363,Vibrio_parahaemolyticus,train
NC_002371,Salmonella_enterica,train
NC_002484,Pseudomonas_aeruginosa,train
NC_002486,Staphylococcus_aureus,train
NC_002515,Mycoplasmopsis_pulmonis,train
NC_002643,Bdellovibrio_bacteriovorus,train
NC_002666,Lactococcus_lactis,train
NC_002667,Lactococcus_lactis,train
NC_002668,Lactococcus_lactis,train
NC_002730,Escherichia_coli,train
NC_003085,Myxococcus_xanthus,train
NC_003216,Listeria_monocytogenes,train
NC_003278,Pseudomonas_aeruginosa,train
NC_003287,Escherichia_coli,train
NC_003288,Staphylococcus_aureus,train
NC_003291,Listeria_monocytogenes,train
NC_003298,Escherichia_coli,train
NC_003311,Vibrio_cholerae,train
NC_003313,Vibrio_cholerae,train
NC_003324,Sinorhizobium_meliloti,train
NC_003327,Vibrio_cholerae,train
NC_003345,Halorubrum_coriense,train
NC_003356,Escherichia_coli,train
NC_003390,Synechococcus_sp._WH_7805,train
NC_003524,Clostridium_perfringens,train
NC_003907,Vibrio_parahaemolyticus,train
NC_004066,Lactococcus_lactis,train
NC_004086,Sulfolobus_islandicus,train
NC_004087,Sulfolobus_islandicus,train
NC_004112,Lacticaseibacillus_casei,train
NC_004165,Bacillus_subtilis,train
NC_004302,Lactococcus_lactis,train
NC_004306,Vibrio_cholerae,train
NC_004313,Salmonella_enterica,train
NC_004462,Thermus_thermophilus,train
NC_004615,Staphylococcus_aureus,train
NC_004616,Staphylococcus_aureus,train
NC_004617,Staphylococcus_aureus,train
NC_004665,Pseudomonas_putida,train
NC_004775,Salmonella_enterica,train
NC_004777,Yersinia_pestis,train
NC_004813,Escherichia_coli,train
NC_004827,Aggregatibacter_actinomycetemcomitans,train
NC_004913,Escherichia_coli,train
NC_004914,Escherichia_coli,train
NC_004928,Escherichia_coli,train
NC_004996,Streptococcus_mitis,train
NC_005066,Escherichia_coli,train
NC_005069,Yersinia_enterocolitica,train
NC_005131,Ralstonia_pickettii,train
NC_005135,Aeromonas_salmonicida,train
NC_005178,Pseudomonas_aeruginosa,train
NC_005258,Bacillus_thuringiensis,train
NC_005260,Aeromonas_hydrophila,train
NC_005263,Burkholderia_cenocepacia,train
NC_005284,Burkholderia_pseudomallei,train
NC_005294,Streptococcus_pneumoniae,train
NC_005344,Shigella_flexneri,train
NC_005345,Streptomyces_venezuelae,train
NC_005822,Lactococcus_cremoris,train
NC_005830,Acidianus_infernus,train
NC_005841,Salmonella_enterica,train
NC_005880,Staphylococcus_aureus,train
NC_005891,Vibrio_cholerae,train
NC_005892,Saccharolobus_solfataricus,train
NC_005893,Lacticaseibacillus_casei,train
NC_005948,Vibrio_parahaemolyticus,train
NC_005949,Vibrio_parahaemolyticus,train
NC_006548,Pseudomonas_aeruginosa,train
NC_006884,Prochlorococcus_marinus,train
NC_006940,Salmonella_enterica,train
NC_007019,Streptococcus_thermophilus,train
NC_007022,Aeromonas_salmonicida,train
NC_007049,Staphylococcus_aureus,train
NC_007066,Staphylococcus_aureus,train
NC_007145,Burkholderia_pseudomallei,train
NC_007189,Stenotrophomonas_maltophilia,train
NC_007217,Haloarcula_hispanica,train
NC_007458,Bacillus_cereus,train
NC_007461,Chlamydia_abortus,train
NC_007581,Clostridium_botulinum,train
NC_007603,Escherichia_coli,train
NC_007610,Listeria_monocytogenes,train
NC_007623,Pseudomonas_aeruginosa,train
NC_007734,Bacillus_anthracis,train
NC_007804,Escherichia_coli,train
NC_007810,Pseudomonas_aeruginosa,train
NC_007814,Bacillus_anthracis,train
NC_007902,Sodalis_glossinidius,train
NC_007924,Lactobacillus_gasseri,train
NC_007967,Kitasatospora_aureofaciens,train
NC_008193,Pasteurella_multocida,train
NC_008201,Mannheimia_haemolytica,train
NC_008208,Aeromonas_salmonicida,train
NC_008265,Clostridium_perfringens,train
NC_008364,Lactococcus_lactis,train
NC_008464,Escherichia_coli,train
NC_008575,Ralstonia_solanacearum,train
NC_008694,Yersinia_pestis,train
NC_008720,Escherichia_coli,train
NC_008721,Streptococcus_suis,train
NC_008798,Staphylococcus_aureus,train
NC_008799,Staphylococcus_aureus,train
NC_009016,Vibrio_parahaemolyticus,train
NC_009018,Streptococcus_dysgalactiae,train
NC_009234,Burkholderia_thailandensis,train
NC_009235,Burkholderia_pseudomallei,train
NC_009236,Burkholderia_pseudomallei,train
NC_009237,Burkholderia_thailandensis,train
NC_009447,Burkholderia_cepacia,train
NC_009514,Escherichia_coli,train
NC_009526,Staphylococcus_aureus,train
NC_009531,Synechococcus_sp._WH_8109,train
NC_009542,Aeromonas_media,train
NC_009543,Xanthomonas_oryzae,train
NC_009554,Lactobacillus_delbrueckii,train
NC_009597,Pyrococcus_abyssi,train
NC_009604,Burkholderia_cenocepacia,train
NC_009643,Actinomyces_naeslundii,train
NC_009760,Bacillus_thuringiensis,train
NC_009803,Thermus_thermophilus,train
NC_009804,Thermus_thermophilus,train
NC_009810,Listeria_monocytogenes,train
NC_009811,Listeria_monocytogenes,train
NC_009812,Listeria_monocytogenes,train
NC_009813,Listeria_monocytogenes,train
NC_009814,Listeria_monocytogenes,train
NC_009815,Listeria_monocytogenes,train
NC_009818,Pseudomonas_aeruginosa,train
NC_009820,Mycolicibacterium_smegmatis,train
NC_009821,Escherichia_coli,train
NC_009875,Staphylococcus_aureus,train
NC_009904,Enterococcus_faecalis,train
NC_009935,Pseudomonas_aeruginosa,train
NC_009936,Pseudomonas_aeruginosa,train
NC_009993,Mycolicibacterium_smegmatis,train
NC_010105,Escherichia_coli,train
NC_010116,Pseudomonas_aeruginosa,train
NC_010147,Staphylococcus_aureus,train
NC_010179,Lactobacillus_johnsonii,train
NC_010237,Escherichia_coli,train
NC_010324,Escherichia_coli,train
NC_010325,Pseudomonas_aeruginosa,train
NC_010326,Pseudomonas_aeruginosa,train
NC_010353,Streptococcus_thermophilus,train
NC_010355,Azospirillum_brasilense,train
NC_010363,Lactococcus_lactis,train
NC_010495,Salmonella_enterica,train
NC_010576,Lactococcus_lactis,train
NC_010583,Escherichia_coli,train
NC_010808,Staphylococcus_aureus,train
NC_010945,Streptococcus_gordonii,train
NC_011020,Mycobacterium_sp.,train
NC_011038,Yersinia_pestis,train
NC_011040,Escherichia_coli,train
NC_011041,Escherichia_coli,train
NC_011042,Escherichia_coli,train
NC_011045,Escherichia_coli,train
NC_011048,Bacillus_subtilis,train
NC_011057,Mycobacterium_sp.,train
NC_011085,Morganella_morganii,train
NC_011104,Lacticaseibacillus_rhamnosus,train
NC_011105,Pseudomonas_aeruginosa,train
NC_011107,Pseudomonas_aeruginosa,train
NC_011165,Pseudomonas_aeruginosa,train
NC_011166,Pseudomonas_aeruginosa,train
NC_011167,Bacillus_thuringiensis,train
NC_011201,Ralstonia_solanacearum,train
NC_011222,Bacteroides_fragilis,train
NC_011267,Mycobacterium_sp.,train
NC_011285,Mycolicibacterium_smegmatis,train
NC_011287,Mycolicibacterium_smegmatis,train
NC_011288,Mycolicibacterium_smegmatis,train
NC_011289,Mycolicibacterium_smegmatis,train
NC_011290,Mycolicibacterium_smegmatis,train
NC_011291,Mycolicibacterium_smegmatis,train
NC_011292,Mycolicibacterium_smegmatis,train
NC_011318,Clostridium_perfringens,train
NC_011344,Staphylococcus_aureus,train
NC_011373,Pseudomonas_aeruginosa,train
NC_011398,Clostridioides_difficile,train
NC_011421,Bacillus_subtilis,train
NC_011523,Bacillus_anthracis,train
NC_011551,Candidatus_Hamiltonella_defensa,train
NC_011611,Pseudomonas_aeruginosa,train
NC_011612,Staphylococcus_aureus,train
NC_011613,Pseudomonas_aeruginosa,train
NC_011614,Staphylococcus_aureus,train
NC_011756,Pseudomonas_aeruginosa,train
NC_011801,Lactobacillus_jensenii,train
NC_011810,Pseudomonas_aeruginosa,train
NC_011976,Salmonella_enterica,train
NC_012027,Mycolicibacterium_smegmatis,train
NC_012091,Pseudomonas_syringae,train
NC_012092,Pseudomonas_syringae,train
NC_012093,Pseudomonas_syringae,train
NC_012223,Escherichia_coli,train
NC_012418,Pseudomonas_aeruginosa,train
NC_012419,Enterococcus_faecalis,train
NC_012662,Vibrio_parahaemolyticus,train
NC_012663,Lactococcus_lactis,train
NC_012696,Sulfitobacter_sp._EE-36,train
NC_012697,Ruegeria_pomeroyi,train
NC_012740,Escherichia_coli,train
NC_012741,Escherichia_coli,train
NC_012742,Xanthomonas_campestris,train
NC_012743,Burkholderia_cenocepacia,train
NC_012749,Escherichia_coli,train
NC_012753,Streptococcus_thermophilus,train
NC_012756,Streptococcus_oralis,train
NC_012757,Vibrio_cholerae,train
NC_012784,Staphylococcus_aureus,train
NC_012788,Mycolicibacterium_smegmatis,train
NC_012868,Escherichia_coli,train
NC_013021,Prochlorococcus_marinus,train
NC_013055,Burkholderia_pseudomallei,train
NC_013059,Salmonella_enterica,train
NC_013195,Staphylococcus_aureus,train
NC_013197,Thermus_thermophilus,train
NC_013594,Escherichia_coli,train
NC_013597,Aggregatibacter_actinomycetemcomitans,train
NC_013598,Streptococcus_thermophilus,train
NC_013599,Xylella_fastidiosa,train
NC_013600,Sodalis_glossinidius,train
NC_013643,Enterococcus_faecalis,train
NC_013644,Enterococcus_faecalis,train
NC_013645,Streptococcus_thermophilus,train
NC_013646,Enterococcus_faecalis,train
NC_013647,Klebsiella_pneumoniae,train
NC_013648,Enterococcus_faecalis,train
NC_013649,Klebsiella_pneumoniae,train
NC_013650,Mycolicibacterium_smegmatis,train
NC_013691,Pseudomonas_aeruginosa,train
NC_013692,Pseudomonas_aeruginosa,train
NC_013693,Shigella_boydii,train
NC_013694,Mycolicibacterium_smegmatis,train
NC_013696,Enterococcus_faecalis,train
NC_013697,Delftia_acidovorans,train
NC_013698,Clavibacter_michiganensis,train
NC_013758,Haloarcula_hispanica,train
NC_013936,Mycolicibacterium_smegmatis,train
NC_014036,Klebsiella_pneumoniae,train
NC_014229,Streptomyces_avermitilis,train
NC_014260,Escherichia_coli,train
NC_014458,Mycolicibacterium_smegmatis,train
NC_014459,Mycolicibacterium_smegmatis,train
NC_014460,Staphylococcus_aureus,train
NC_014461,Mycolicibacterium_smegmatis,train
NC_014467,Escherichia_coli,train
NC_014595,Shigella_sonnei,train
NC_014635,Aeromonas_salmonicida,train
NC_014636,Aeromonas_salmonicida,train
NC_014661,Acinetobacter_johnsonii,train
NC_014662,Escherichia_coli,train
NC_014663,Acinetobacter_johnsonii,train
NC_014792,Escherichia_coli,train
NC_014900,Salmonella_enterica,train
NC_014901,Mycolicibacterium_smegmatis,train
NC_015157,Vibrio_cholerae,train
NC_015158,Vibrio_cholerae,train
NC_015159,Vibrio_cholerae,train
NC_015209,Vibrio_cholerae,train
NC_015210,Tsukamurella_paurometabola,train
